satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
0.59,0.62,4,172,2,0,0,0,sales,low
0.71,0.94,5,190,2,0,0,0,sales,medium
0.66,0.67,5,239,3,0,0,0,accounting,medium
0.66,0.69,4,219,2,0,0,0,support,medium
0.38,0.55,2,142,3,0,0,0,marketing,medium
0.61,0.5,5,258,5,0,1,1,sales,medium
0.88,0.94,4,248,5,0,1,0,product_mng,medium
0.39,0.51,2,169,3,0,0,0,product_mng,medium
0.71,0.7,4,264,2,0,0,0,sales,low
0.46,0.66,4,141,3,0,0,0,IT,low
0.61,0.92,4,257,2,0,0,0,sales,medium
0.66,0.93,3,164,2,0,0,0,hr,medium
0.79,0.51,2,231,5,0,0,0,sales,low
0.5,0.82,3,158,6,0,0,0,sales,low
0.48,0.66,3,187,3,0,1,0,support,medium
0.47,0.67,3,262,3,0,0,0,sales,medium
0.09,1.0,5,266,5,0,1,0,technical,medium
0.33,0.36,2,142,3,0,1,0,sales,medium
0.87,0.91,5,264,4,0,1,0,sales,medium
0.93,0.86,3,262,2,0,0,0,sales,high
0.59,0.87,4,182,2,0,0,0,sales,low
0.65,0.61,4,161,3,0,0,0,sales,low
0.73,0.52,4,164,2,0,0,0,sales,medium
0.61,0.92,5,272,5,0,0,0,sales,low
0.61,0.52,4,218,5,0,0,0,sales,medium
0.56,0.54,4,184,4,0,0,1,sales,medium
0.54,0.55,3,170,3,0,0,0,technical,low
0.7,0.61,4,253,2,0,0,0,technical,medium
0.7,0.52,3,271,2,0,0,0,technical,medium
0.52,0.48,3,125,2,0,0,0,sales,medium
0.75,0.76,3,190,2,0,0,0,IT,low
0.53,0.56,4,186,2,0,0,1,sales,low
0.85,0.75,4,142,5,0,0,0,sales,low
0.36,0.48,2,146,3,0,1,0,sales,medium
0.84,0.54,2,143,2,0,1,0,sales,low
0.62,0.74,3,150,3,0,1,0,sales,low
0.11,0.87,7,267,4,0,1,0,IT,medium
0.62,0.52,2,265,4,0,0,0,support,low
0.65,0.49,4,140,3,0,0,0,technical,low
0.09,0.92,6,272,2,0,0,0,sales,low
0.39,0.98,4,220,3,0,0,0,accounting,low
0.13,0.76,7,289,5,0,0,0,sales,low
0.71,0.57,5,166,2,0,0,0,sales,medium
0.38,0.99,4,250,4,0,0,0,sales,low
0.95,0.95,5,173,5,0,0,0,support,medium
0.6,0.65,3,122,2,0,0,0,technical,medium
0.72,0.93,5,232,6,0,1,0,sales,low
0.62,1.0,5,189,3,0,0,0,technical,low
0.61,0.63,4,137,2,0,0,0,technical,medium
0.69,0.79,4,167,2,0,0,0,sales,low
0.72,0.68,4,183,3,0,0,0,sales,low
0.54,0.66,3,187,3,0,0,0,technical,medium
0.55,0.71,4,173,3,0,0,0,sales,medium
0.51,0.5,3,122,3,0,0,0,RandD,low
0.74,0.92,7,276,5,0,1,0,sales,medium
0.1,0.88,4,192,4,0,1,0,technical,medium
0.2,0.89,6,203,4,0,0,0,hr,low
0.51,0.66,4,143,3,0,0,0,marketing,low
0.33,0.52,2,141,3,0,1,0,technical,low
0.41,0.64,2,262,3,1,0,0,support,low
0.67,0.52,4,254,3,1,0,0,sales,low
0.09,1.0,6,237,5,0,1,0,hr,medium
0.61,0.97,5,249,2,0,1,0,sales,medium
0.18,0.9,3,251,4,0,1,0,sales,medium
0.66,0.89,4,227,2,0,0,0,marketing,low
0.13,0.89,7,293,5,0,1,0,product_mng,low
0.71,0.52,3,165,3,0,1,0,IT,low
0.09,0.92,7,285,5,0,1,0,technical,low
0.64,0.9,2,157,5,0,1,0,sales,medium
0.72,0.93,4,268,6,0,0,0,technical,medium
0.31,0.52,2,152,3,0,1,1,sales,high
0.11,0.91,5,259,8,1,0,1,support,medium
0.34,0.48,2,150,3,0,1,0,IT,low
0.16,0.97,3,269,5,0,0,0,support,medium
0.76,0.69,3,275,4,1,0,0,support,medium
0.14,0.99,6,242,5,0,1,0,support,medium
0.61,0.9,4,224,2,0,0,0,hr,low
0.79,0.84,2,267,5,0,1,0,support,medium
0.13,0.64,3,274,5,0,0,0,sales,low
0.64,0.63,4,271,3,0,1,0,product_mng,medium
0.68,0.92,2,239,3,0,0,0,sales,low
0.51,0.58,4,154,2,0,0,0,support,medium
0.55,0.9,4,194,3,0,0,0,technical,low
0.62,0.53,4,194,2,0,0,0,IT,low
0.5,0.63,5,186,2,0,0,0,technical,low
0.51,0.63,3,249,5,0,0,0,support,medium
0.63,0.88,4,263,6,0,0,0,hr,medium
0.13,0.87,4,268,2,0,0,0,hr,medium
0.7,0.52,4,187,3,0,0,0,technical,low
0.89,0.98,4,115,3,1,0,0,sales,medium
0.36,0.5,2,140,3,0,1,0,technical,low
0.68,0.69,4,223,7,0,0,0,RandD,medium
0.53,0.9,4,249,2,1,0,0,technical,low
0.57,0.54,3,148,3,0,0,0,technical,low
0.4,0.49,4,145,3,0,1,0,accounting,low
0.34,0.53,4,214,3,0,0,0,support,low
0.09,0.97,6,290,4,0,1,0,management,low
0.17,0.89,4,249,5,0,0,0,hr,low
0.63,0.99,3,247,5,0,0,0,technical,medium
0.55,1.0,4,239,2,0,0,0,accounting,low
0.35,0.49,2,151,3,0,1,0,support,low
0.64,0.52,4,229,2,0,0,0,support,low
0.58,0.67,4,269,2,0,0,0,product_mng,low
0.59,0.6,3,275,5,0,0,0,accounting,medium
0.69,0.93,5,154,2,1,0,0,technical,low
0.71,0.91,5,237,3,1,0,0,technical,high
0.58,0.9,3,143,2,0,0,0,product_mng,medium
0.38,0.44,2,203,3,0,0,0,sales,high
0.52,0.51,5,142,3,0,0,0,support,medium
0.72,0.96,5,275,3,0,0,0,sales,low
0.44,0.98,5,203,2,0,0,0,sales,medium
0.74,1.0,4,268,3,0,0,0,support,low
0.13,0.84,6,236,2,0,0,0,technical,low
0.53,0.69,3,197,3,0,0,0,technical,low
0.62,1.0,5,260,3,0,1,0,sales,low
0.43,0.52,2,165,5,0,1,0,technical,medium
0.09,0.88,6,271,2,0,1,0,technical,medium
0.2,0.95,3,261,2,0,0,0,technical,medium
0.2,0.71,5,267,4,0,0,0,RandD,low
0.34,0.46,2,145,3,0,1,0,sales,low
0.71,0.94,4,253,3,0,0,0,product_mng,low
0.62,0.98,6,282,4,0,1,0,technical,low
0.12,0.9,7,278,4,0,1,0,sales,low
0.82,0.79,4,270,2,0,0,0,sales,low
0.64,0.48,5,237,5,1,1,0,support,low
0.72,0.98,5,214,2,0,0,0,IT,low
0.6,0.68,3,170,3,0,0,0,technical,low
0.95,0.61,5,172,2,0,0,0,marketing,medium
0.36,0.69,2,144,5,0,1,0,technical,low
0.7,0.97,4,212,3,0,1,0,technical,low
0.39,0.65,2,154,3,0,0,0,sales,low
0.72,0.98,4,157,2,0,0,0,sales,medium
0.75,0.99,2,159,5,0,0,0,support,medium
0.62,0.61,4,192,2,1,0,0,technical,medium
0.84,0.55,3,140,3,1,0,0,technical,low
0.61,0.51,4,205,2,0,0,0,technical,medium
0.09,0.93,4,310,4,0,1,0,hr,low
0.63,0.86,3,184,2,0,1,0,technical,low
0.75,0.91,3,199,6,0,0,0,technical,medium
0.51,0.63,2,151,3,0,0,0,RandD,low
0.39,0.54,2,155,3,1,1,0,sales,low
0.77,0.97,4,224,3,0,0,0,technical,low
0.7,0.74,3,171,5,0,0,0,product_mng,medium
0.52,0.54,4,139,5,0,0,0,sales,low
0.65,0.59,4,155,2,0,0,0,sales,low
0.63,0.94,4,156,3,0,0,0,marketing,medium
0.3,0.51,4,270,3,0,0,0,RandD,low
0.35,0.52,2,164,3,0,1,0,support,medium
0.12,0.89,5,193,2,0,0,0,sales,low
0.85,0.98,4,188,2,0,0,0,sales,low
0.68,0.73,4,200,2,0,0,0,IT,low
0.61,0.92,5,164,5,0,0,0,marketing,low
0.73,0.98,6,253,5,0,1,0,product_mng,medium
0.44,0.96,4,167,3,0,0,0,sales,low
0.09,0.82,5,265,5,0,1,0,sales,medium
0.13,0.81,3,266,5,0,0,0,sales,medium
0.61,0.92,4,214,3,1,0,0,technical,low
0.81,0.91,5,269,5,0,1,0,marketing,low
0.32,0.7,4,147,2,0,0,0,support,medium
0.77,0.69,3,193,2,0,0,0,sales,low
0.36,0.59,2,155,3,0,1,0,technical,low
0.63,0.95,4,273,2,0,0,0,support,low
0.34,0.52,2,143,3,0,1,0,sales,medium
0.54,0.84,3,274,2,0,1,0,sales,low
0.2,1.0,6,264,5,0,0,0,sales,medium
0.15,0.89,6,268,6,0,1,0,sales,medium
0.8,0.41,3,236,8,1,0,0,sales,medium
0.53,0.92,4,142,2,0,1,0,sales,low
0.61,0.69,4,147,3,0,0,0,technical,medium
0.67,0.5,2,168,2,0,1,0,sales,medium
0.78,0.97,4,196,2,0,0,0,sales,medium
0.38,0.52,2,162,3,0,0,0,sales,low
0.66,0.5,4,235,2,0,0,0,technical,low
0.67,0.89,4,255,4,0,0,0,technical,low
0.31,0.55,2,151,3,0,1,0,sales,medium
0.78,0.69,3,216,5,0,0,0,marketing,low
0.53,0.68,2,146,3,0,0,0,sales,medium
0.48,0.55,3,133,10,0,0,0,sales,medium
0.51,0.67,3,245,2,1,0,0,sales,high
0.56,0.9,4,199,3,0,0,0,support,low
0.22,0.97,4,165,5,0,0,0,technical,low
0.87,0.71,4,232,6,0,0,0,sales,medium
0.49,0.5,4,147,4,0,0,0,marketing,low
0.34,0.62,2,165,3,0,0,0,technical,low
0.65,0.53,2,148,3,0,1,0,sales,medium
0.49,0.81,5,181,10,1,0,0,management,high
0.48,0.96,3,189,4,1,0,0,support,medium
0.09,0.94,6,305,5,0,1,0,technical,low
0.55,0.53,4,258,5,0,0,0,sales,medium
0.64,0.96,4,156,3,0,0,0,support,low
0.5,0.94,3,193,3,0,0,0,hr,medium
0.7,0.91,5,274,5,0,0,0,sales,medium
0.09,0.68,7,310,4,0,1,0,sales,low
0.53,0.52,3,229,2,0,0,0,sales,medium
0.11,0.9,6,275,4,0,0,0,sales,low
0.92,0.64,4,235,2,0,0,0,sales,medium
0.09,0.86,7,271,4,0,1,0,sales,low
0.17,0.91,3,258,5,0,0,0,accounting,medium
0.42,0.89,3,186,8,1,0,0,technical,low
0.38,0.55,2,143,3,0,1,0,sales,low
0.49,0.6,4,223,3,0,0,0,sales,low
0.74,0.66,4,213,5,0,0,0,hr,low
0.7,0.68,4,193,3,0,0,0,sales,low
0.92,0.52,3,144,3,0,0,0,technical,low
0.36,0.52,2,174,3,0,0,0,management,low
0.65,0.95,4,191,5,0,0,0,accounting,low
0.92,0.85,4,164,2,0,0,0,accounting,medium
0.51,0.7,4,202,2,0,0,0,marketing,low
0.09,0.91,3,206,3,0,0,0,technical,low
0.66,0.49,3,267,3,0,0,0,accounting,medium
0.15,0.8,3,240,4,0,1,0,sales,low
0.35,0.57,2,153,3,0,1,0,technical,medium
0.58,0.97,5,274,2,0,0,0,RandD,medium
0.18,0.91,5,261,4,0,0,0,sales,low
0.42,0.52,5,169,3,0,0,0,sales,medium
0.57,0.89,5,195,3,0,0,0,sales,low
0.53,0.62,3,163,3,0,0,0,marketing,medium
0.12,0.83,5,266,5,0,1,0,technical,medium
0.55,0.62,4,203,3,0,0,0,sales,medium
0.77,0.99,5,274,6,0,0,0,sales,medium
0.68,0.94,3,271,4,0,0,0,product_mng,low
0.56,0.69,4,245,5,0,0,0,marketing,low
0.66,0.69,5,207,3,0,0,0,sales,low
0.62,0.57,4,136,3,1,0,0,technical,medium
0.65,0.81,4,137,3,0,0,0,sales,medium
0.33,0.43,2,147,3,0,1,0,sales,medium
0.52,0.56,4,264,5,0,0,0,sales,medium
0.62,0.95,5,214,2,0,0,0,sales,medium
0.13,0.84,6,267,2,0,0,0,technical,low
0.62,0.88,4,269,2,0,0,0,support,medium
0.13,1.0,5,205,5,0,0,0,support,low
0.56,0.99,5,197,5,0,1,0,IT,medium
0.65,0.91,7,274,5,0,1,0,support,low
0.66,0.67,3,135,3,0,0,0,accounting,low
0.48,0.43,2,120,3,1,0,1,sales,low
0.41,0.54,2,152,2,0,1,0,sales,low
0.48,0.51,2,123,3,0,1,0,sales,low
0.69,0.58,4,141,3,0,0,0,sales,low
0.49,0.78,5,266,3,0,0,0,support,medium
0.63,0.94,5,270,5,0,0,0,sales,medium
0.17,0.89,5,199,2,0,0,0,sales,low
0.67,0.64,2,169,3,0,0,0,sales,low
0.54,0.99,4,199,3,0,0,0,management,high
0.57,0.66,4,237,3,0,0,0,accounting,low
0.55,0.73,4,149,2,1,0,0,technical,medium
0.66,0.89,3,259,2,0,0,0,sales,medium
0.5,0.61,4,197,2,0,0,0,sales,low
0.32,0.54,2,140,3,0,1,0,sales,low
0.64,0.92,4,249,2,0,0,0,technical,medium
0.48,0.59,3,198,2,0,0,0,marketing,low
0.34,0.47,2,116,3,0,0,0,sales,medium
0.7,0.5,4,251,3,0,0,0,sales,high
0.29,0.48,2,141,5,1,0,0,technical,medium
0.55,0.44,3,152,3,0,0,0,sales,low
0.9,0.76,4,148,5,0,0,0,IT,medium
0.61,0.61,3,193,2,0,0,0,marketing,high
0.5,0.59,5,252,5,0,0,0,sales,low
0.22,0.78,3,173,2,0,0,0,sales,low
0.54,0.49,5,269,2,0,0,0,sales,low
0.54,0.64,3,189,2,0,0,0,technical,low
0.49,0.52,4,230,2,0,0,0,technical,medium
0.93,0.66,5,240,6,0,0,0,sales,low
0.48,0.55,2,103,6,0,1,0,technical,medium
0.52,0.66,3,247,2,0,0,0,sales,medium
0.66,0.53,5,263,2,0,0,0,technical,low
0.14,0.82,6,298,4,0,0,0,management,high
0.09,0.84,6,278,4,0,0,0,support,low
0.71,0.91,4,276,5,0,1,0,sales,low
0.81,0.64,5,270,4,0,1,0,product_mng,medium
0.51,0.92,3,246,2,0,0,0,accounting,low
0.59,0.68,5,145,3,0,0,0,sales,medium
0.61,0.91,4,206,3,0,1,0,marketing,medium
0.66,0.55,4,199,5,0,1,0,support,low
0.69,0.92,3,138,2,0,0,0,IT,medium
0.68,0.69,5,272,2,0,0,0,sales,low
0.48,0.79,3,184,2,0,0,0,technical,low
0.38,0.44,3,173,3,0,0,0,product_mng,low
0.94,0.51,4,274,3,0,0,1,RandD,medium
0.1,0.91,4,277,4,0,0,0,technical,low
0.86,0.97,4,231,3,0,0,0,hr,low
0.45,0.5,2,148,3,0,1,0,sales,low
0.79,0.54,2,164,5,0,1,0,sales,low
0.49,0.52,3,187,3,1,0,0,marketing,low
0.91,0.52,3,142,3,0,0,0,sales,low
0.46,0.72,3,140,2,1,0,0,sales,medium
0.09,0.89,7,305,4,0,1,0,sales,low
0.18,0.91,4,267,2,0,0,0,technical,low
0.36,0.52,3,150,2,0,1,0,technical,low
0.56,0.65,3,141,3,1,0,0,hr,medium
0.58,0.67,3,206,2,0,0,0,product_mng,low
0.63,0.89,5,146,3,0,0,0,sales,medium
0.36,0.52,2,195,3,0,1,0,technical,medium
0.1,0.77,6,308,4,0,1,0,technical,medium
0.69,0.86,5,233,5,0,1,0,product_mng,low
0.36,0.49,2,141,3,0,1,0,product_mng,medium
0.67,0.53,3,163,2,0,0,0,sales,low
0.36,0.47,2,141,3,0,1,0,sales,low
0.46,0.59,3,142,6,0,0,0,sales,medium
0.57,0.49,3,142,3,0,0,0,sales,medium
0.65,0.63,3,268,3,1,0,0,technical,low
0.63,0.66,3,188,3,1,0,0,marketing,medium
0.71,0.65,3,168,2,0,0,0,technical,low
0.54,0.89,4,237,5,0,1,0,sales,low
0.34,0.56,2,151,5,0,1,0,sales,low
0.57,0.91,4,257,2,0,0,0,technical,medium
0.61,0.51,4,241,2,1,0,0,support,medium
0.9,0.97,4,228,3,0,0,0,management,high
0.56,0.96,4,148,5,0,1,0,RandD,medium
0.48,0.55,4,147,3,1,1,0,sales,low
0.34,0.62,2,143,3,0,1,0,sales,medium
0.63,0.59,4,140,3,0,0,0,accounting,medium
0.46,0.87,3,245,4,0,0,0,sales,low
0.12,0.92,3,249,4,0,1,0,technical,low
0.58,0.77,5,211,6,0,0,0,support,low
0.62,0.76,3,167,2,0,0,0,sales,low
0.65,0.49,4,182,3,0,0,0,technical,high
0.92,0.89,5,247,5,0,0,0,technical,medium
0.88,0.9,3,198,2,0,1,0,technical,low
0.55,0.99,3,211,2,0,0,0,sales,medium
0.26,0.5,2,147,3,0,0,0,sales,low
0.16,0.87,5,272,3,0,0,0,management,low
0.54,0.52,5,267,3,0,0,0,support,low
0.66,0.69,3,229,2,0,0,0,technical,medium
0.77,1.0,4,274,4,1,0,1,marketing,low
0.59,0.92,4,143,3,0,0,0,sales,high
0.71,0.48,4,160,6,1,0,0,IT,low
0.92,0.52,4,192,3,0,1,0,marketing,low
0.67,0.55,4,242,2,0,0,0,sales,low
0.76,0.9,4,201,2,0,0,0,sales,low
0.09,0.91,7,259,5,0,1,0,IT,low
0.31,0.54,2,147,3,0,1,0,technical,low
0.66,0.63,2,275,3,0,1,0,IT,medium
0.35,0.54,2,150,3,0,1,0,sales,medium
0.49,0.51,4,195,3,0,0,0,marketing,medium
0.09,0.82,6,245,4,0,1,0,sales,high
0.6,0.63,4,147,10,1,0,0,technical,medium
0.8,0.98,4,221,3,0,0,0,RandD,medium
0.49,0.69,2,166,3,0,1,0,technical,low
0.47,0.49,2,159,3,0,1,0,hr,low
0.64,0.52,3,222,2,0,0,0,sales,low
0.12,1.0,5,269,4,0,1,0,sales,medium
0.45,0.46,3,213,4,0,0,0,product_mng,high
0.67,0.93,6,282,3,0,0,0,IT,medium
0.48,0.68,4,206,3,0,0,0,hr,medium
0.83,0.91,3,268,3,0,0,0,sales,medium
0.47,0.53,2,160,2,0,1,0,hr,low
0.72,0.93,3,275,2,1,0,0,technical,low
0.8,0.58,4,164,3,0,0,0,sales,medium
0.68,0.62,3,268,4,0,0,0,sales,low
0.76,0.93,3,188,7,0,0,0,support,high
0.66,0.62,4,143,3,0,0,0,sales,low
0.45,0.68,3,241,2,1,0,0,sales,medium
0.7,0.92,5,238,6,0,0,0,sales,low
0.57,0.68,3,184,2,0,0,0,sales,low
0.7,0.53,4,184,3,0,0,0,sales,medium
0.62,1.0,4,105,3,0,0,0,sales,medium
0.16,0.9,4,284,5,0,1,0,product_mng,low
0.64,0.93,4,144,5,0,0,0,sales,low
0.62,0.53,4,163,3,0,0,0,sales,high
0.69,0.7,4,242,5,0,0,0,technical,low
0.42,0.56,4,218,6,0,0,0,product_mng,medium
0.92,0.9,4,250,2,0,0,0,support,low
0.12,0.98,6,270,5,0,1,0,sales,medium
0.95,0.67,3,198,2,0,0,0,hr,low
0.27,0.77,4,240,4,0,0,1,sales,medium
0.33,0.53,2,135,5,0,1,0,sales,low
0.31,0.52,4,147,3,0,0,0,sales,medium
0.85,0.62,5,259,2,0,0,0,product_mng,low
0.64,0.98,5,210,3,0,1,0,sales,medium
0.67,0.64,3,205,5,0,0,0,technical,medium
0.18,0.9,4,187,2,0,0,0,sales,low
0.44,0.54,2,154,2,0,1,0,management,high
0.49,0.54,2,146,3,0,1,0,IT,low
0.87,0.56,2,143,2,0,0,0,technical,medium
0.76,0.93,5,262,6,0,0,0,IT,medium
0.66,0.95,4,176,2,0,0,0,support,low
0.19,0.91,4,293,2,0,1,0,support,medium
0.49,0.51,5,268,5,0,1,0,accounting,low
0.81,0.96,5,262,6,0,0,1,sales,low
0.56,0.83,5,182,2,0,0,0,sales,medium
0.44,0.65,3,163,3,0,0,0,sales,low
0.56,0.82,5,273,2,0,0,0,technical,low
0.67,0.64,4,198,2,0,0,0,sales,high
0.16,0.69,6,142,2,1,0,0,technical,low
0.64,0.71,5,250,4,1,0,0,IT,low
0.67,0.8,5,264,5,0,1,0,IT,low
0.1,0.92,6,275,4,0,1,0,technical,medium
0.16,0.94,4,191,5,1,0,0,support,medium
0.41,0.53,2,113,3,0,0,0,support,low
0.52,0.51,2,142,3,0,0,1,marketing,low
0.47,0.88,4,196,2,0,0,0,support,low
0.74,0.68,4,239,4,0,0,0,sales,medium
0.42,0.96,2,154,3,0,0,0,sales,high
0.42,0.55,5,162,2,0,1,0,RandD,low
0.52,0.97,3,108,3,0,0,0,technical,low
0.62,0.66,3,169,3,1,0,0,sales,low
0.81,0.97,3,273,2,0,0,0,hr,low
0.79,0.62,4,184,3,1,1,0,technical,low
0.66,0.83,5,220,2,0,0,0,product_mng,low
0.49,0.62,5,271,3,0,1,0,IT,medium
0.51,0.88,3,265,2,0,0,0,marketing,high
0.39,0.53,2,158,6,0,1,0,hr,high
0.62,0.75,3,275,3,0,0,0,hr,medium
0.14,0.91,6,310,4,0,0,0,technical,medium
0.47,0.91,3,194,6,0,0,0,technical,low
0.68,0.66,4,226,2,0,0,0,IT,medium
0.62,0.51,5,230,2,0,0,0,sales,low
0.7,0.72,4,243,3,0,0,0,sales,high
0.97,0.83,4,205,5,0,0,0,product_mng,medium
0.81,0.91,5,269,5,0,1,0,IT,low
0.3,0.51,2,150,3,0,1,0,support,medium
0.61,0.58,3,151,3,0,0,0,support,low
0.42,0.55,2,168,3,0,1,0,support,low
0.61,0.67,3,252,3,0,0,0,support,low
0.74,0.55,4,231,2,0,0,0,technical,low
0.73,0.91,6,264,4,0,1,0,marketing,medium
0.83,0.73,3,251,3,0,0,0,sales,low
0.45,0.56,3,157,2,1,0,0,sales,medium
0.61,0.89,5,151,4,0,0,0,sales,low
0.16,0.9,6,276,4,0,1,0,accounting,low
0.92,0.85,4,262,3,0,0,0,sales,medium
0.64,0.64,5,187,2,0,0,0,sales,medium
0.92,0.8,4,154,3,0,0,0,sales,low
0.34,0.51,2,164,3,0,1,0,accounting,low
0.34,0.48,2,144,3,0,1,0,sales,low
0.56,0.67,3,148,3,0,0,0,sales,low
0.68,0.87,5,272,5,0,1,0,hr,medium
0.47,0.86,4,202,2,1,0,0,IT,high
0.19,0.62,5,254,5,0,0,0,sales,medium
0.09,0.77,4,244,2,0,0,0,technical,medium
0.54,0.54,3,144,3,0,0,0,sales,low
0.69,0.64,3,147,3,0,0,0,marketing,medium
0.71,0.69,6,251,2,0,0,0,sales,medium
0.29,0.51,2,139,5,0,1,0,sales,low
0.19,0.79,6,288,7,1,0,0,management,high
0.8,0.97,5,259,2,1,0,1,sales,medium
0.12,0.95,7,257,5,0,1,0,sales,medium
0.35,0.51,2,149,3,0,1,0,sales,low
0.58,0.5,4,157,5,1,0,0,sales,medium
0.48,0.58,5,137,2,0,1,0,marketing,high
0.36,0.53,2,161,6,0,1,0,technical,low
0.54,0.62,3,195,2,0,0,0,technical,low
0.75,0.65,4,143,3,0,1,0,sales,low
0.48,0.88,4,163,3,0,0,0,marketing,low
0.49,0.56,5,164,3,0,0,0,technical,medium
0.49,0.67,3,206,2,0,0,0,sales,low
0.55,0.67,4,202,3,0,0,0,technical,low
0.45,0.48,3,148,3,0,0,0,support,medium
0.1,0.92,7,305,5,0,1,0,technical,low
0.35,0.51,2,141,3,0,1,0,accounting,low
0.48,0.62,3,210,3,0,0,0,technical,medium
0.75,0.75,5,243,5,0,0,0,sales,low
0.82,0.9,5,255,3,0,0,0,accounting,low
0.64,0.67,3,287,3,0,0,0,accounting,high
0.76,0.93,5,257,2,1,0,1,sales,medium
0.38,0.91,2,159,4,0,1,0,technical,low
0.58,0.7,3,181,2,1,0,0,sales,medium
0.73,0.63,4,272,5,0,0,0,technical,low
0.62,0.97,6,190,5,0,1,0,support,low
0.12,0.91,4,257,2,0,0,0,sales,low
0.43,0.67,4,177,3,0,0,0,IT,medium
0.16,0.82,3,202,5,0,0,0,sales,low
0.81,0.87,5,146,4,0,0,0,support,low
0.39,0.55,2,146,3,0,1,0,sales,low
0.42,0.51,4,234,5,1,1,0,product_mng,low
0.43,0.52,2,148,3,0,0,0,accounting,low
0.88,0.68,5,242,3,0,0,0,marketing,low
0.59,0.64,6,184,4,0,0,0,IT,medium
0.7,0.7,5,171,5,0,0,0,sales,medium
0.6,0.69,3,204,2,0,0,0,support,low
0.57,0.54,3,226,2,0,0,0,sales,medium
0.37,0.58,4,170,3,0,0,0,technical,low
0.68,0.98,4,274,3,0,0,0,sales,low
0.86,0.71,5,150,6,0,0,0,sales,medium
0.51,0.9,3,193,2,0,0,0,sales,low
0.67,0.7,3,261,3,0,0,0,RandD,medium
0.63,0.66,5,199,2,0,0,0,product_mng,low
0.36,0.51,2,112,2,0,1,0,accounting,low
0.89,0.57,4,187,2,1,0,0,technical,medium
0.79,0.65,5,156,2,0,0,0,sales,medium
0.5,0.53,5,181,5,0,1,0,technical,low
0.75,0.91,4,238,2,0,0,0,sales,medium
0.69,0.65,2,150,2,0,0,0,technical,medium
0.63,0.61,3,240,3,0,0,0,technical,low
0.56,0.68,3,255,2,0,0,0,sales,medium
0.59,0.55,5,142,5,0,0,0,technical,medium
0.61,0.68,4,235,2,0,0,0,sales,low
0.16,0.71,4,293,4,0,0,0,technical,low
0.82,0.74,4,236,3,0,0,0,marketing,low
0.83,0.64,4,252,3,0,0,0,sales,medium
0.68,0.62,4,160,2,0,0,0,hr,medium
0.18,0.99,5,216,5,0,0,1,sales,low
0.13,0.91,6,274,4,0,1,0,sales,medium
0.79,0.65,3,167,3,0,0,0,support,low
0.67,0.53,4,165,2,0,0,0,IT,low
0.82,0.93,4,251,2,0,0,0,sales,medium
0.14,0.69,4,193,3,0,0,0,technical,low
0.63,0.63,3,273,2,0,0,0,sales,high
0.79,0.54,4,250,5,1,0,0,sales,medium
0.81,0.88,5,251,5,0,0,0,sales,medium
0.18,0.89,6,190,4,0,1,0,accounting,medium
0.67,0.55,3,126,2,0,0,0,technical,medium
0.93,0.64,5,251,5,0,1,0,sales,low
0.5,0.94,3,143,2,0,0,0,management,medium
0.59,0.53,5,237,3,0,1,0,accounting,low
0.74,0.92,5,140,2,1,0,0,sales,medium
0.65,0.73,4,142,5,0,0,0,sales,medium
0.58,0.5,3,152,3,0,1,0,hr,medium
0.13,0.97,5,141,3,0,1,0,technical,low
0.53,0.99,5,222,5,0,0,0,sales,medium
0.09,0.88,6,269,3,0,0,0,hr,low
0.1,0.93,5,254,5,0,1,0,technical,low
0.15,0.94,3,208,5,0,1,0,technical,medium
0.72,0.64,4,236,2,0,0,0,sales,low
0.11,0.97,7,255,4,0,1,0,technical,medium
0.62,0.5,2,104,2,0,0,0,product_mng,low
0.32,0.5,2,158,3,0,1,0,sales,medium
0.09,0.87,6,291,4,0,1,0,technical,low
0.52,0.97,4,271,4,0,0,0,product_mng,low
0.53,0.81,6,196,5,0,1,0,technical,low
0.34,0.92,5,248,3,0,1,0,technical,low
0.96,0.98,4,253,2,0,0,0,technical,low
0.6,0.78,4,167,5,0,0,0,RandD,medium
0.59,0.6,4,196,2,0,0,0,IT,low
0.77,0.83,4,265,5,0,0,0,sales,low
0.69,0.47,5,270,4,0,1,0,accounting,low
0.64,0.65,4,214,3,0,0,0,sales,medium
0.66,0.73,3,148,2,0,0,0,support,low
0.51,0.53,4,148,3,0,0,0,marketing,medium
0.41,0.96,2,160,3,0,1,0,sales,low
0.35,0.53,2,137,6,0,1,0,sales,medium
0.5,0.81,4,248,2,1,0,0,IT,medium
0.13,0.66,4,238,3,0,0,1,sales,medium
0.84,0.52,4,139,3,0,0,0,sales,low
0.7,0.87,4,254,2,0,0,0,marketing,low
0.74,0.78,3,263,3,0,0,0,sales,medium
0.61,0.81,3,223,2,0,0,0,management,high
0.57,0.8,5,268,2,0,0,0,RandD,low
0.42,0.64,5,176,5,0,0,0,sales,high
0.96,0.65,4,224,3,0,0,0,technical,low
0.58,0.67,4,139,3,0,0,0,technical,low
0.69,0.9,4,250,2,0,0,0,sales,medium
0.79,0.93,5,153,5,0,1,0,IT,medium
0.92,0.68,4,276,2,0,0,0,RandD,medium
0.69,0.75,4,271,3,0,0,0,marketing,medium
0.17,0.91,3,191,2,0,0,0,product_mng,low
